archetype_a,archetype_b,win,loss,draw,games,winrate
Mono-Blue Belcher,Izzet Aggro,0,2,0,2,0.0
Mono-Blue Belcher,Simic Combo,0,1,0,1,0.0
Esper Midrange,Azorius Control (Kaheera),0,3,1,4,0.0
Esper Midrange,W-U-B-G Goryo's Vengeance,0,1,0,1,0.0
Esper Midrange,Boros Aggro,0,1,0,1,0.0
Izzet Affinity,Boros Aggro,0,2,0,2,0.0
Izzet Affinity,Mono-Red Burn,0,1,0,1,0.0
Boros Energy,Boros,1,0,0,1,100.0
Boros Energy,Gruul Combo,0,1,0,1,0.0
Boros Energy,Grixis Oculus,1,0,0,1,100.0
Boros Energy,Mono-Black,0,1,0,1,0.0
Azorius Control (Kaheera),Jeskai Control,0,1,0,1,0.0
Azorius Control (Kaheera),Boros Energy,0,2,0,2,0.0
Boros,Boros Energy,0,1,0,1,0.0
Boros,Esper Control,1,0,0,1,100.0
Boros,Izzet,0,1,0,1,0.0
Boros,Mono-Blue Merfolk,1,0,0,1,100.0
Boros,Esper Midrange,0,1,0,1,0.0
Boros Energy,Esper Murktide,0,1,0,1,0.0
Boros Energy,Esper Control,1,0,0,1,100.0
Esper Midrange,Azorius Control,0,0,1,1,
Esper Midrange,Simic Combo,0,1,0,1,0.0
Esper Murktide,Mardu Aggro,0,0,1,1,
Esper Murktide,Jund Midrange,0,1,0,1,0.0
Esper Murktide,Mono-Blue Control,1,0,0,1,100.0
Esper Murktide,Gruul Eldrazi,0,1,0,1,0.0
Mono-Blue Control,Mono-Blue Belcher,0,1,0,1,0.0
Mono-Blue Control,Mono-Green Combo,0,0,1,1,
Mono-Blue Control,Esper Murktide,0,1,0,1,0.0
Mono-Blue Control,Azorius Control (Kaheera),1,0,0,1,100.0
Mono-Blue Control,Esper Midrange,0,1,0,1,0.0
Mono-Blue Control,Mardu Aggro,0,1,0,1,0.0
Mono-Blue Belcher,Colorless,1,0,0,1,100.0
Mono-Blue Belcher,Grixis Control,0,1,0,1,0.0
Boros Energy,Orzhov Midrange,0,1,0,1,0.0
Mono-Blue Merfolk,Izzet Affinity,1,0,0,1,100.0
Mono-Blue Merfolk,W-U-R-G Domain,0,1,0,1,0.0
Mono-Blue Merfolk,W-U-B-G Goryo's Vengeance,0,1,0,1,0.0
Mono-Blue Merfolk,Boros,0,1,0,1,0.0
Izzet Affinity,Mono-Blue Merfolk,0,1,0,1,0.0
Grixis Oculus,Izzet Affinity,0,1,0,1,0.0
Grixis Oculus,W-U-B-G Goryo's Vengeance,1,0,0,1,100.0
Grixis Oculus,Mono-Green Amulet Titan,0,1,0,1,0.0
Grixis Oculus,Boros Energy,0,1,0,1,0.0
Izzet Affinity,Mono-Black Eldrazi,0,0,1,1,
Izzet Affinity,Dimir Control,0,1,0,1,0.0
Azorius Control (Kaheera),Mono-Blue Control,0,1,0,1,0.0
Boros Energy,Gruul Aggro,0,1,0,1,0.0
Boros Energy,Esper Midrange,0,1,0,1,0.0
Boros Energy,Grixis Control,0,1,0,1,0.0
