archetype_a,archetype_b,win,loss,draw,games,winrate
Jeskai Midrange,W-U-R-G Domain Zoo,2,1,0,3,66.7
Jeskai Midrange,Izzet Prowess,3,0,0,3,100.0
Jeskai Midrange,Esper Blink,1,0,0,1,100.0
Jeskai Midrange,Izzet Affinity,2,2,0,4,50.0
Jeskai Midrange,Azorius Control (Kaheera),0,1,0,1,0.0
Jeskai Midrange,Azorius (Kaheera),1,0,0,1,100.0
Jeskai Midrange,Mono-Blue Belcher,2,0,0,2,100.0
Simic Birthing Ritual,Abzan Enchantress,1,0,0,1,100.0
Simic Birthing Ritual,Azorius Blink,0,2,0,2,0.0
Simic Birthing Ritual,Gruul Eldrazi Ramp,2,0,0,2,100.0
Simic Birthing Ritual,Gruul Broodscale,4,3,0,7,57.1
W-U-R-G Domain Zoo,Simic Amulet Titan,4,5,0,9,44.4
W-U-R-G Domain Zoo,Izzet Aggro,1,3,0,4,25.0
W-U-R-G Domain Zoo,Gruul Eldrazi Ramp,2,5,0,7,28.6
W-U-R-G Domain Zoo,Izzet Control,1,0,0,1,100.0
W-U-R-G Domain Zoo,Gruul Eldrazi Aggro,2,2,0,4,50.0
W-U-R-G Domain Zoo,Simic Neoform,2,2,0,4,50.0
W-U-R-G Domain Zoo,Jeskai Midrange,1,2,0,3,33.3
W-U-R-G Domain Zoo,Boros Energy,4,7,0,11,36.4
W-U-R-G Domain Zoo,W-U-B-G Goryo's Vengeance,3,3,0,6,50.0
Simic Neoform,Jeskai Blink,5,8,0,13,38.5
Simic Neoform,Gruul Eldrazi Ramp,3,0,0,3,100.0
Simic Neoform,Grixis Midrange,0,2,0,2,0.0
Simic Neoform,Izzet Midrange,1,0,0,1,100.0
Simic Neoform,Jeskai Midrange,1,2,0,3,33.3
Simic Neoform,Boros Energy,3,2,0,5,60.0
Simic Neoform,Izzet Prowess,9,1,0,10,90.0
Simic Neoform,W-U-B-G Goryo's Vengeance,1,1,0,2,50.0
Simic Neoform,Gruul Broodscale,1,1,0,2,50.0
Simic Neoform,Simic Neoform,1,1,0,2,50.0
Simic Neoform,W-U-R-G Domain Zoo,2,2,0,4,50.0
Simic Neoform,Simic Birthing Ritual,1,3,0,4,25.0
Boros Aggro,Mono-Red Storm,0,1,0,1,0.0
Boros Aggro,Boros Energy,2,2,0,4,50.0
Boros Aggro,W-U-R-G Domain Zoo,1,0,0,1,100.0
Boros Aggro,Simic Birthing Ritual,2,1,0,3,66.7
Boros Aggro,Jeskai (Obosh),1,0,0,1,100.0
Boros Aggro,Izzet Affinity,0,2,0,2,0.0
Boros Aggro,W-U-B-G Goryo's Vengeance,2,1,0,3,66.7
Boros Aggro,Colorless Eldrazi,1,0,0,1,100.0
Boros Aggro,Mono-Green Amulet Titan,2,1,0,3,66.7
Boros Aggro,Grixis Midrange,1,0,0,1,100.0
Boros Aggro,Simic Amulet Titan,2,0,0,2,100.0
Simic Birthing Ritual,Azorius Control (Kaheera),1,2,0,3,33.3
Simic Amulet Titan,Jeskai Blink,10,10,1,21,50.0
Simic Amulet Titan,Mono-Red Storm,2,3,1,6,40.0
Simic Amulet Titan,Mono-Green Amulet Titan,4,5,0,9,44.4
Simic Amulet Titan,Izzet Affinity,7,5,0,12,58.3
Simic Amulet Titan,Gruul Broodscale,1,2,1,4,33.3
Simic Amulet Titan,Izzet Prowess,5,3,0,8,62.5
Simic Amulet Titan,Azorius Blink,1,1,0,2,50.0
Simic Amulet Titan,Simic Birthing Ritual,1,8,0,9,11.1
Simic Amulet Titan,Mono-Blue Belcher,2,0,0,2,100.0
Mono-Red Storm,Izzet Prowess,3,0,0,3,100.0
Mono-Red Storm,Azorius (Kaheera),1,0,0,1,100.0
Mono-Red Storm,W-U-R-G Domain Zoo,2,1,0,3,66.7
Mono-Red Storm,Jeskai Blink,3,3,0,6,50.0
Mono-Red Storm,Mono-Blue Belcher,0,1,0,1,0.0
Mono-Red Storm,W-U-B-G Goryo's Vengeance,2,4,0,6,33.3
Simic Birthing Ritual,W-U-B-G Goryo's Vengeance,3,0,0,3,100.0
Simic Birthing Ritual,Dimir Mill,1,0,0,1,100.0
Simic Birthing Ritual,Izzet,2,1,0,3,66.7
Boros Energy,Simic Amulet Titan,5,3,0,8,62.5
Boros Energy,W-U-B-R-G Birthing Ritual,2,1,0,3,66.7
Boros Energy,Simic Neoform,2,3,0,5,40.0
Boros Energy,Golgari Birthing Ritual,1,0,0,1,100.0
Boros Energy,Azorius Blink,2,1,0,3,66.7
Simic Birthing Ritual,Mono-Red Combo,1,0,0,1,100.0
Simic Birthing Ritual,Simic Titan,1,0,0,1,100.0
Colorless Tron,Esper Blink,1,1,0,2,50.0
Colorless Tron,Jeskai Blink,2,1,0,3,66.7
Colorless Tron,W-U-B-G Goryo's Vengeance,1,1,0,2,50.0
Colorless Tron,Orzhov Aggro,1,0,0,1,100.0
Colorless Tron,Boros Energy,2,0,0,2,100.0
Colorless Tron,Mono-Green Amulet Titan,1,1,1,3,50.0
Colorless Tron,Izzet Affinity,2,1,0,3,66.7
Colorless Tron,Jeskai Midrange,0,2,0,2,0.0
Colorless Tron,Azorius Control (Kaheera),0,2,0,2,0.0
Colorless Tron,W-U-B-R-G Birthing Ritual,1,0,0,1,100.0
Izzet Affinity,Grixis Midrange,2,0,0,2,100.0
Izzet Affinity,Mono-Green Amulet Titan,3,7,0,10,30.0
Izzet Affinity,Simic Titan,0,2,0,2,0.0
Boros Energy,Jeskai Midrange,2,3,0,5,40.0
Boros Energy,Jeskai Control,1,1,0,2,50.0
Boros Energy,Grixis Midrange,2,0,0,2,100.0
Boros Energy,W-U-B-G Goryo's Vengeance,6,5,1,12,54.5
Izzet Affinity,W-U-B-G Goryo's Vengeance,9,3,0,12,75.0
Jeskai Blink,Mono-Blue Belcher,4,6,0,10,40.0
Jeskai Blink,Grixis Midrange,1,5,0,6,16.7
Jeskai Blink,Golgari Birthing Ritual,0,1,0,1,0.0
Mono-Blue Belcher,W-U-R-G Control,1,0,0,1,100.0
Mono-Blue Belcher,Mono-Red Storm,1,0,0,1,100.0
Mono-Blue Belcher,Mono-Green Broodscale,1,0,0,1,100.0
Mono-Blue Belcher,Simic Amulet Titan,0,2,0,2,0.0
Simic Neoform,Mono-Green Broodscale,1,0,0,1,100.0
Simic Neoform,Mono-Green Eldrazi,1,0,0,1,100.0
Simic Neoform,Izzet Affinity,2,1,0,3,66.7
Simic Neoform,Boros Storm,1,0,0,1,100.0
Simic Neoform,Golgari Birthing Ritual,1,0,0,1,100.0
Azorius Control (Kaheera),Colorless Eldrazi,0,1,0,1,0.0
Azorius Control (Kaheera),Mono-Blue Belcher,0,2,0,2,0.0
Azorius Control (Kaheera),Izzet Storm,1,0,0,1,100.0
Azorius Control (Kaheera),Simic Amulet Titan,1,1,0,2,50.0
Mono-Blue Belcher,W-U-B-G Samwise Combo,1,0,0,1,100.0
Mono-Blue Belcher,Azorius Control (Kaheera),2,0,0,2,100.0
Mono-Blue Belcher,Izzet Prowess,4,0,0,4,100.0
Mono-Blue Belcher,Grixis Midrange,0,1,0,1,0.0
Mono-Blue Belcher,Gruul Broodscale,1,1,0,2,50.0
Mono-Blue Belcher,W-U-B-R-G Birthing Ritual,1,0,0,1,100.0
Mono-Blue Belcher,Jeskai Midrange,0,2,0,2,0.0
Simic Neoform,W-U-R-G Control,1,0,0,1,100.0
Simic Neoform,Simic Amulet Titan,2,1,0,3,66.7
Simic Neoform,Mono-Green Amulet Titan,2,0,0,2,100.0
Simic Neoform,Izzet Aggro,1,1,0,2,50.0
Azorius Blink,Izzet Prowess,3,0,0,3,100.0
Azorius Blink,Esper Blink,0,1,0,1,0.0
Azorius Blink,Simic Birthing Ritual,2,0,0,2,100.0
Azorius Blink,Jeskai Blink,2,5,0,7,28.6
Azorius Blink,Mono-Red Storm,1,0,0,1,100.0
Azorius Blink,Boros Energy,1,2,0,3,33.3
Azorius Blink,Simic Amulet Titan,1,1,0,2,50.0
Azorius Blink,Jeskai Midrange,3,0,0,3,100.0
Esper Blink,Gruul Eldrazi Ramp,3,1,0,4,75.0
Esper Blink,Izzet Affinity,4,2,0,6,66.7
Esper Blink,Izzet Prowess,2,1,0,3,66.7
Esper Blink,Mono-Green Amulet Titan,1,1,0,2,50.0
Esper Blink,Simic Birthing Ritual,0,4,0,4,0.0
Esper Blink,Mono-Red Storm,0,1,0,1,0.0
Esper Blink,Jeskai Blink,1,3,0,4,25.0
Esper Blink,Izzet Midrange,1,0,0,1,100.0
Esper Blink,Simic Amulet Titan,1,1,0,2,50.0
Esper Blink,Gruul Eldrazi Aggro,1,0,0,1,100.0
Esper Blink,Golgari Birthing Ritual,1,0,0,1,100.0
W-U-B-G Goryo's Vengeance,Jeskai Blink,5,11,1,17,31.2
W-U-B-G Goryo's Vengeance,Mono-Blue Belcher,1,5,0,6,16.7
W-U-B-G Goryo's Vengeance,Izzet Prowess,7,3,0,10,70.0
W-U-B-G Goryo's Vengeance,W-U-B-G Goryo's,1,0,0,1,100.0
W-U-B-G Goryo's Vengeance,Jeskai Control,1,0,0,1,100.0
W-U-B-G Goryo's Vengeance,Esper Blink,3,0,0,3,100.0
W-U-B-G Goryo's Vengeance,Boros Energy,5,6,1,12,45.5
W-U-B-G Goryo's Vengeance,Mono-Red Storm,4,2,0,6,66.7
W-U-B-G Goryo's Vengeance,Jeskai Midrange,2,0,0,2,100.0
W-U-B-G Goryo's Vengeance,Izzet Affinity,3,9,0,12,25.0
W-U-B-G Goryo's Vengeance,W-U-R-G Domain Zoo,3,3,0,6,50.0
Simic Birthing Ritual,Simic,1,0,0,1,100.0
Simic Birthing Ritual,Boros Aggro,1,2,0,3,33.3
Simic Birthing Ritual,Mono-Green Eldrazi,1,0,0,1,100.0
Izzet Prowess,Boros Energy,5,8,0,13,38.5
Izzet Prowess,W-U-B-G Goryo's Vengeance,3,7,0,10,30.0
Izzet Prowess,Mono-Green Amulet Titan,4,7,0,11,36.4
Izzet Prowess,Izzet Storm,0,2,0,2,0.0
Izzet Prowess,Jeskai Blink,12,15,0,27,44.4
Izzet Prowess,Izzet Prowess,5,5,0,10,50.0
Izzet Prowess,Jeskai Midrange,0,3,0,3,0.0
Izzet Prowess,Gruul Aggro,2,0,0,2,100.0
Izzet Prowess,Azorius Control (Kaheera),0,3,0,3,0.0
Izzet Prowess,Gruul Broodscale,3,1,0,4,75.0
Izzet Prowess,Simic Amulet Titan,3,5,0,8,37.5
Izzet Prowess,Azorius (Kaheera),2,0,0,2,100.0
Simic Amulet Titan,Jeskai (Obosh),1,1,0,2,50.0
Simic Amulet Titan,W-U-B-G Samwise Combo,1,1,0,2,50.0
Simic Amulet Titan,Colorless Eldrazi,2,1,0,3,66.7
Simic Amulet Titan,Dimir Reanimator,1,0,0,1,100.0
Simic Amulet Titan,Gruul Eldrazi Aggro,3,1,0,4,75.0
Simic Amulet Titan,Azorius Control (Kaheera),1,1,0,2,50.0
Simic Amulet Titan,Boros Aggro,0,2,0,2,0.0
W-U-B-G Goryo's Vengeance,Simic Amulet Titan,3,2,0,5,60.0
W-U-B-G Goryo's Vengeance,Gruul Broodscale,3,3,0,6,50.0
W-U-B-G Goryo's Vengeance,Azorius Blink,2,1,0,3,66.7
W-U-B-G Goryo's Vengeance,Simic Neoform,1,1,0,2,50.0
W-U-B-G Goryo's Vengeance,Grixis Midrange,0,1,0,1,0.0
Mono-Green Eldrazi,Boros Energy,1,1,0,2,50.0
Mono-Green Eldrazi,Izzet Prowess,2,1,0,3,66.7
Mono-Green Eldrazi,Mono-Red Storm,1,0,0,1,100.0
Mono-Green Eldrazi,Mono-Green Amulet Titan,2,2,0,4,50.0
Mono-Green Eldrazi,Colorless Tron,1,0,0,1,100.0
Mono-Green Eldrazi,Gruul Eldrazi Aggro,1,0,0,1,100.0
Mono-Green Eldrazi,W-U-R-G Control,1,0,0,1,100.0
Mono-Green Eldrazi,Mono-Blue Belcher,0,1,0,1,0.0
Mono-Green Eldrazi,Gruul Broodscale,0,1,0,1,0.0
Mono-Green Eldrazi,W-U-B-G,1,0,0,1,100.0
Mono-Green Eldrazi,Simic Birthing Ritual,0,1,0,1,0.0
Boros Energy,Colorless Tron,0,2,0,2,0.0
Boros Energy,Izzet Aggro,1,5,0,6,16.7
Mono-Green Amulet Titan,Izzet,1,0,0,1,100.0
Mono-Green Amulet Titan,Mono-Blue Belcher,1,0,0,1,100.0
Mono-Green Amulet Titan,W-U-B-R-G Birthing Ritual,0,2,0,2,0.0
Mono-Green Amulet Titan,Azorius Control (Kaheera),0,4,0,4,0.0
Mono-Green Amulet Titan,Mono-Green Broodscale,1,0,0,1,100.0
Grixis Midrange,Simic Amulet Titan,2,1,0,3,66.7
Grixis Midrange,Colorless Eldrazi,1,0,0,1,100.0
Grixis Midrange,Boros Energy,0,2,0,2,0.0
Grixis Midrange,Mono-Blue Belcher,1,0,0,1,100.0
Grixis Midrange,Izzet Aggro,0,1,0,1,0.0
Grixis Midrange,W-U-B-G Goryo's Vengeance,1,0,0,1,100.0
Grixis Midrange,Boros Aggro,0,1,0,1,0.0
W-U-B-R-G Birthing Ritual,Jeskai Blink,2,0,0,2,100.0
W-U-B-R-G Birthing Ritual,Jeskai Midrange,1,0,0,1,100.0
W-U-B-R-G Birthing Ritual,Mono-Green Amulet Titan,2,0,0,2,100.0
W-U-B-R-G Birthing Ritual,Mono-Red Storm,0,1,0,1,0.0
W-U-B-R-G Birthing Ritual,Boros Energy,1,2,0,3,33.3
W-U-B-R-G Birthing Ritual,W-U-R-G Domain Zoo,3,0,0,3,100.0
W-U-B-R-G Birthing Ritual,Simic Amulet Titan,1,0,0,1,100.0
W-U-B-R-G Birthing Ritual,Simic Birthing Ritual,0,2,0,2,0.0
W-U-B-R-G Birthing Ritual,Simic Titan,0,1,0,1,0.0
W-U-B-R-G Birthing Ritual,Mono-Blue Belcher,0,1,0,1,0.0
W-U-B-R-G Birthing Ritual,Colorless Tron,0,1,0,1,0.0
Boros Energy,Mono-Green Eldrazi,1,1,0,2,50.0
Boros Energy,W-U-R-G Domain Zoo,7,4,0,11,63.6
Boros Energy,Mono-Green Broodscale,1,0,0,1,100.0
Boros Energy,Boros Aggro,2,2,0,4,50.0
Boros Energy,Azorius (Kaheera),0,1,0,1,0.0
Izzet Prowess,W-U-B-R-G Birthing Ritual,1,0,0,1,100.0
Izzet Prowess,Gruul Eldrazi Aggro,2,1,0,3,66.7
Izzet Prowess,Simic Neoform,1,9,0,10,10.0
Izzet Prowess,Simic Birthing Ritual,9,3,0,12,75.0
Izzet Prowess,Izzet Affinity,2,7,0,9,22.2
Izzet Prowess,Esper Blink,1,2,0,3,33.3
Boros Energy,Dimir Mill,1,0,0,1,100.0
Boros Energy,W-U-B-G,0,3,0,3,0.0
Boros Energy,Dimir Murktide,1,0,0,1,100.0
Jeskai Blink,Mono-Green Eldrazi,1,2,0,3,33.3
Jeskai Blink,Colorless Eldrazi,4,0,0,4,100.0
Jeskai Blink,W-U-R-G Control,1,1,0,2,50.0
Jeskai Blink,Esper Blink,3,1,0,4,75.0
Jeskai Blink,W-U-B-G,2,0,0,2,100.0
Golgari Birthing Ritual,Colorless Tron,0,1,0,1,0.0
Golgari Birthing Ritual,W-U-R-G Domain Zoo,1,0,0,1,100.0
Golgari Birthing Ritual,Izzet Prowess,2,0,0,2,100.0
Golgari Birthing Ritual,Simic Amulet Titan,1,0,0,1,100.0
Golgari Birthing Ritual,Mono-Blue Belcher,0,1,0,1,0.0
Golgari Birthing Ritual,Azorius Control (Kaheera),1,0,0,1,100.0
Golgari Birthing Ritual,Sultai Living End,1,0,0,1,100.0
Golgari Birthing Ritual,Boros Energy,0,1,0,1,0.0
Golgari Birthing Ritual,Jeskai Blink,1,0,0,1,100.0
Golgari Birthing Ritual,Izzet Affinity,0,1,0,1,0.0
Golgari Birthing Ritual,Simic Neoform,0,1,0,1,0.0
Golgari Birthing Ritual,W-U-B-G,1,0,0,1,100.0
Golgari Birthing Ritual,Esper Blink,0,1,0,1,0.0
Azorius (Kaheera),Jeskai Blink,3,0,0,3,100.0
Azorius (Kaheera),Mono-Red Storm,0,1,0,1,0.0
Azorius (Kaheera),Boros Storm,1,0,0,1,100.0
Azorius (Kaheera),Simic Birthing Ritual,1,0,0,1,100.0
Azorius (Kaheera),Azorius Blink,0,1,0,1,0.0
Azorius (Kaheera),Izzet Prowess,0,2,0,2,0.0
Azorius (Kaheera),W-U-B-G Goryo's Vengeance,1,0,0,1,100.0
Azorius (Kaheera),Izzet Affinity,1,0,0,1,100.0
Azorius (Kaheera),Mono-Green Amulet Titan,0,1,0,1,0.0
Azorius (Kaheera),Boros Energy,1,0,0,1,100.0
Azorius (Kaheera),Jeskai Midrange,0,1,0,1,0.0
